Trinity_ID	CrabC_2	CrabC_17	CrabE_2	CrabE_17	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN18915_c0_g1_i1	0	2.417	0	0	1	sp	Q9M8D3	PUR4_ARATH	51.9	135	57	4	3	389	1271	1403	1.5e-30	134	PUR4_ARATH	reviewed	Probable phosphoribosylformylglycinamidine synthase, chloroplastic/mitochondrial (FGAM synthase) (FGAMS) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase) (FGAR amidotransferase) (FGAR-AT) (Formylglycinamide ribotide amidotransferase)	At1g74260 F1O17.7	Arabidopsis thaliana (Mouse-ear cress)	1407	'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; microgametogenesis [GO:0055046]; pollen development [GO:0009555]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; mitochondrion [GO:0005739]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; microgametogenesis [GO:0055046]; pollen development [GO:0009555]	GO:0004642; GO:0005524; GO:0005739; GO:0006189; GO:0006541; GO:0009507; GO:0009555; GO:0009570; GO:0046872; GO:0055046
TRINITY_DN2685_c0_g1_i1	4.31	3.79	3.507	2.173	1	sp	Q58CQ5	ANKZ1_BOVIN	35	363	209	9	2215	1190	4	360	1.9e-43	179.1	ANKZ1_BOVIN	reviewed	Ankyrin repeat and zinc finger domain-containing protein 1	ANKZF1	Bos taurus (Bovine)	728	mitochondria-associated ubiquitin-dependent protein catabolic process [GO:0072671]; ubiquitin-dependent catabolism of misfolded proteins by nucleus-associated proteasome [GO:0071630]; ubiquitin-dependent ERAD pathway [GO:0030433]	Cdc48p-Npl4p-Vms1p AAA ATPase complex [GO:0036266]	metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]	Cdc48p-Npl4p-Vms1p AAA ATPase complex [GO:0036266]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; mitochondria-associated ubiquitin-dependent protein catabolic process [GO:0072671]; ubiquitin-dependent catabolism of misfolded proteins by nucleus-associated proteasome [GO:0071630]; ubiquitin-dependent ERAD pathway [GO:0030433]	GO:0003676; GO:0030433; GO:0036266; GO:0046872; GO:0071630; GO:0072671
TRINITY_DN262_c0_g1_i1	7.246	3.662	0	0	1	sp	Q9SA73	OLA1_ARATH	58.6	145	60	0	596	162	250	394	5.2e-46	185.7	OLA1_ARATH	reviewed	Obg-like ATPase 1 (Ribosome-binding ATPase YchF) (AtYchF1)	YchF1 At1g30580 T5I8.3	Arabidopsis thaliana (Mouse-ear cress)	394	negative regulation of response to salt stress [GO:1901001]; response to cadmium ion [GO:0046686]; response to salt stress [GO:0009651]	cytosol [GO:0005829]; plasmodesma [GO:0009506]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]	cytosol [GO:0005829]; plasmodesma [GO:0009506]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; negative regulation of response to salt stress [GO:1901001]; response to cadmium ion [GO:0046686]; response to salt stress [GO:0009651]	GO:0005524; GO:0005525; GO:0005829; GO:0009506; GO:0009651; GO:0016887; GO:0046686; GO:0046872; GO:1901001
TRINITY_DN20852_c0_g1_i1	0	2.425	0	0	1	sp	Q9FAF8	PFP_PORGN	28.4	88	63	0	270	7	408	495	6.8e-08	58.2	PFP_PORGN	reviewed	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase (EC 2.7.1.90) (6-phosphofructokinase, pyrophosphate dependent) (PPi-dependent phosphofructokinase) (PPi-PFK) (Pyrophosphate-dependent 6-phosphofructose-1-kinase)	pfp pfk	Porphyromonas gingivalis	549	fructose 6-phosphate metabolic process [GO:0006002]	cytoplasm [GO:0005737]	6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; metal ion binding [GO:0046872]	cytoplasm [GO:0005737]; 6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]; metal ion binding [GO:0046872]; fructose 6-phosphate metabolic process [GO:0006002]	GO:0003872; GO:0005524; GO:0005737; GO:0006002; GO:0046872; GO:0047334
TRINITY_DN6539_c0_g1_i1	0	1.242	0	0	1	sp	Q9CYR6	AGM1_MOUSE	48.6	109	51	2	325	11	10	117	8.9e-20	98.2	AGM1_MOUSE	reviewed	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (Phosphoglucomutase-3) (PGM 3)	Pgm3 Agm1 Pgm-3	Mus musculus (Mouse)	542	carbohydrate metabolic process [GO:0005975]; glucose 1-phosphate metabolic process [GO:0019255]; hemopoiesis [GO:0030097]; protein N-linked glycosylation [GO:0006487]; protein O-linked glycosylation [GO:0006493]; spermatogenesis [GO:0007283]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]	cytosol [GO:0005829]	magnesium ion binding [GO:0000287]; phosphoacetylglucosamine mutase activity [GO:0004610]; phosphoglucomutase activity [GO:0004614]	cytosol [GO:0005829]; magnesium ion binding [GO:0000287]; phosphoacetylglucosamine mutase activity [GO:0004610]; phosphoglucomutase activity [GO:0004614]; carbohydrate metabolic process [GO:0005975]; glucose 1-phosphate metabolic process [GO:0019255]; hemopoiesis [GO:0030097]; protein N-linked glycosylation [GO:0006487]; protein O-linked glycosylation [GO:0006493]; spermatogenesis [GO:0007283]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]	GO:0000287; GO:0004610; GO:0004614; GO:0005829; GO:0005975; GO:0006048; GO:0006487; GO:0006493; GO:0007283; GO:0019255; GO:0030097
TRINITY_DN10892_c0_g1_i1	0	3.032	0	0	1	sp	Q9LRZ5	PLDZ1_ARATH	42.1	164	72	5	552	109	814	970	1.5e-23	110.9	PLDZ1_ARATH	reviewed	Phospholipase D zeta 1 (PLDzeta1) (EC 3.1.4.4) (Phospholipase D p1) (AtPLDp1) (Phospholipase D1 PHOX and PX-containing domain protein)	PLDZETA1 PLDP1 At3g16785 K20I9.1 MGL6.26	Arabidopsis thaliana (Mouse-ear cress)	1096	lipid catabolic process [GO:0016042]; root development [GO:0048364]	cytoplasmic vesicle [GO:0031410]	N-acylphosphatidylethanolamine-specific phospholipase D activity [GO:0070290]; phosphatidylinositol binding [GO:0035091]; phospholipase D activity [GO:0004630]	cytoplasmic vesicle [GO:0031410]; N-acylphosphatidylethanolamine-specific phospholipase D activity [GO:0070290]; phosphatidylinositol binding [GO:0035091]; phospholipase D activity [GO:0004630]; lipid catabolic process [GO:0016042]; root development [GO:0048364]	GO:0004630; GO:0016042; GO:0031410; GO:0035091; GO:0048364; GO:0070290
TRINITY_DN6354_c0_g1_i1	1.633	0.826	0	0	1	sp	Q96FW1	OTUB1_HUMAN	36.9	206	116	7	40	639	14	211	2.2e-29	130.6	OTUB1_HUMAN	reviewed	Ubiquitin thioesterase OTUB1 (EC 3.4.19.12) (Deubiquitinating enzyme OTUB1) (OTU domain-containing ubiquitin aldehyde-binding protein 1) (Otubain-1) (hOTU1) (Ubiquitin-specific-processing protease OTUB1)	OTUB1 OTB1 OTU1 HSPC263	Homo sapiens (Human)	271	adaptive immune response [GO:0002250]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to interleukin-1 [GO:0071347]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; protein deubiquitination [GO:0016579]; protein K48-linked deubiquitination [GO:0071108]	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	NEDD8-specific protease activity [GO:0019784]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; NEDD8-specific protease activity [GO:0019784]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase binding [GO:0031625]; adaptive immune response [GO:0002250]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to interleukin-1 [GO:0071347]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; protein deubiquitination [GO:0016579]; protein K48-linked deubiquitination [GO:0071108]	GO:0002250; GO:0004843; GO:0005634; GO:0005654; GO:0005829; GO:0006281; GO:0006974; GO:0016579; GO:0019784; GO:0031625; GO:0043130; GO:0070062; GO:0071108; GO:0071347; GO:1901315; GO:2000780
TRINITY_DN28896_c0_g1_i1	5.83	29.014	0	0	1	sp	Q6GP62	VPS29_XENLA	48.8	80	40	1	41	280	59	137	4e-15	82	VPS29_XENLA	reviewed	Vacuolar protein sorting-associated protein 29 (Vesicle protein sorting 29)	vps29	Xenopus laevis (African clawed frog)	182	protein transport [GO:0015031]; retrograde transport, endosome to Golgi [GO:0042147]	cytosol [GO:0005829]; endosome membrane [GO:0010008]; retromer complex [GO:0030904]	metal ion binding [GO:0046872]	cytosol [GO:0005829]; endosome membrane [GO:0010008]; retromer complex [GO:0030904]; metal ion binding [GO:0046872]; protein transport [GO:0015031]; retrograde transport, endosome to Golgi [GO:0042147]	GO:0005829; GO:0010008; GO:0015031; GO:0030904; GO:0042147; GO:0046872
TRINITY_DN21651_c0_g1_i1	2.251	5.668	0	0	1	sp	Q9JK81	MYG1_MOUSE	39.9	183	90	6	500	3	127	306	3.5e-30	132.9	MYG1_MOUSE	reviewed	UPF0160 protein MYG1, mitochondrial (Protein Gamm1)	Myg1	Mus musculus (Mouse)	380	locomotory exploration behavior [GO:0035641]	extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]		extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; locomotory exploration behavior [GO:0035641]	GO:0005634; GO:0005654; GO:0005739; GO:0035641; GO:0070062
TRINITY_DN15857_c0_g1_i1	2.862	5.797	0	0	1	sp	Q9DCA5	BRX1_MOUSE	50.7	215	96	3	704	63	75	280	3.9e-56	219.5	BRX1_MOUSE	reviewed	Ribosome biogenesis protein BRX1 homolog (Brix domain-containing protein 2)	Brix1 Brix Bxdc2	Mus musculus (Mouse)	353	ribosomal large subunit assembly [GO:0000027]	nucleolus [GO:0005730]; nucleus [GO:0005634]	RNA binding [GO:0003723]	nucleolus [GO:0005730]; nucleus [GO:0005634]; RNA binding [GO:0003723]; ribosomal large subunit assembly [GO:0000027]	GO:0000027; GO:0003723; GO:0005634; GO:0005730
TRINITY_DN2346_c0_g2_i1	0	20.44	0	0	1	sp	Q9P4V2	AGM1_CANAX	51.2	211	100	2	659	33	334	543	3.6e-54	213	AGM1_CANAX	reviewed	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	AGM1	Candida albicans (Yeast)	544	carbohydrate metabolic process [GO:0005975]; cell wall organization [GO:0071555]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]		magnesium ion binding [GO:0000287]; phosphoacetylglucosamine mutase activity [GO:0004610]	magnesium ion binding [GO:0000287]; phosphoacetylglucosamine mutase activity [GO:0004610]; carbohydrate metabolic process [GO:0005975]; cell wall organization [GO:0071555]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]	GO:0000287; GO:0004610; GO:0005975; GO:0006048; GO:0071555
TRINITY_DN15_c0_g1_i6	1.507	104.335	5.649	0	1	sp	Q8TGM7	ART2_YEAST	61.1	54	21	0	224	385	2	55	7.1e-11	70.9	ART2_YEAST	reviewed	Putative uncharacterized protein ART2 (Antisense to ribosomal RNA transcript protein 2)	ART2 YLR154W-A YLR154W-C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	61					
TRINITY_DN17095_c0_g1_i1	0	2.333	0	0	1	sp	Q7Z695	ADCK2_HUMAN	32.4	111	73	2	22	348	419	529	8.7e-10	65.1	ADCK2_HUMAN	reviewed	Uncharacterized aarF domain-containing protein kinase 2 (EC 2.7.11.-)	ADCK2 AARF	Homo sapiens (Human)	626		integral component of membrane [GO:0016021]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	GO:0004674; GO:0005524; GO:0016021
TRINITY_DN3196_c0_g1_i1	13.331	3.635	0	0	1	sp	Q5XJ54	GLRX3_DANRE	46.6	311	141	6	926	6	30	319	2.7e-73	276.9	GLRX3_DANRE	reviewed	Glutaredoxin 3	glrx3 txnl2	Danio rerio (Zebrafish) (Brachydanio rerio)	326	cell redox homeostasis [GO:0045454]; hemoglobin metabolic process [GO:0020027]; iron ion homeostasis [GO:0055072]	cytosol [GO:0005829]	electron carrier activity [GO:0009055]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]	cytosol [GO:0005829]; electron carrier activity [GO:0009055]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; protein disulfide oxidoreductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]; hemoglobin metabolic process [GO:0020027]; iron ion homeostasis [GO:0055072]	GO:0005829; GO:0009055; GO:0015035; GO:0020027; GO:0045454; GO:0046872; GO:0051536; GO:0055072
TRINITY_DN26588_c0_g1_i1	21.218	8.468	0	0	1	sp	Q9STH1	HSOP3_ARATH	41.9	93	52	1	1	279	22	112	8.4e-12	71.2	HSOP3_ARATH	reviewed	Hsp70-Hsp90 organizing protein 3 (AtHop3)	HOP3 At4g12400 T4C9.240	Arabidopsis thaliana (Mouse-ear cress)	558	chaperone-mediated protein complex assembly [GO:0051131]; heat acclimation [GO:0010286]; response to heat [GO:0009408]; response to high light intensity [GO:0009644]; response to hydrogen peroxide [GO:0042542]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	Hsp90 protein binding [GO:0051879]; preprotein binding [GO:0070678]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; Hsp90 protein binding [GO:0051879]; preprotein binding [GO:0070678]; chaperone-mediated protein complex assembly [GO:0051131]; heat acclimation [GO:0010286]; response to heat [GO:0009408]; response to high light intensity [GO:0009644]; response to hydrogen peroxide [GO:0042542]	GO:0005634; GO:0005737; GO:0009408; GO:0009644; GO:0010286; GO:0042542; GO:0051131; GO:0051879; GO:0070678
TRINITY_DN7608_c0_g1_i1	0	0.873	0	0	1	sp	Q8BYF6	SC5A8_MOUSE	42.1	480	262	6	4	1404	17	493	3.3e-97	357.1	SC5A8_MOUSE	reviewed	Sodium-coupled monocarboxylate transporter 1 (Electrogenic sodium monocarboxylate cotransporter) (Solute carrier family 5 member 8)	Slc5a8 Smct Smct1	Mus musculus (Mouse)	611	apoptotic process [GO:0006915]; sodium ion transport [GO:0006814]	apical plasma membrane [GO:0016324]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]	symporter activity [GO:0015293]	apical plasma membrane [GO:0016324]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; symporter activity [GO:0015293]; apoptotic process [GO:0006915]; sodium ion transport [GO:0006814]	GO:0006814; GO:0006915; GO:0015293; GO:0016021; GO:0016324; GO:0070062
TRINITY_DN9354_c0_g1_i3	324.246	108.252	176.352	36.328	1	sp	Q9VTH4	SCLLA_DROME	33.7	104	65	2	542	234	152	252	9e-08	58.9	SCLLA_DROME	reviewed	Protein scylla (Protein regulated in development and DNA damage response 2) (REDD-2)	scyl CG7590	Drosophila melanogaster (Fruit fly)	280	apoptotic process [GO:0006915]; cell death [GO:0008219]; cellular response to DNA damage stimulus [GO:0006974]; head involution [GO:0008258]; multicellular organism reproduction [GO:0032504]; negative regulation of growth [GO:0045926]; negative regulation of signal transduction [GO:0009968]; regulation of TOR signaling [GO:0032006]; response to oxidative stress [GO:0006979]	cytoplasm [GO:0005737]		cytoplasm [GO:0005737]; apoptotic process [GO:0006915]; cell death [GO:0008219]; cellular response to DNA damage stimulus [GO:0006974]; head involution [GO:0008258]; multicellular organism reproduction [GO:0032504]; negative regulation of growth [GO:0045926]; negative regulation of signal transduction [GO:0009968]; regulation of TOR signaling [GO:0032006]; response to oxidative stress [GO:0006979]	GO:0005737; GO:0006915; GO:0006974; GO:0006979; GO:0008219; GO:0008258; GO:0009968; GO:0032006; GO:0032504; GO:0045926
TRINITY_DN7105_c0_g1_i1	0	5.574	0	0	1	sp	Q9UKB1	FBW1B_HUMAN	42.7	124	58	3	376	5	273	383	8.1e-21	101.3	FBW1B_HUMAN	reviewed	F-box/WD repeat-containing protein 11 (F-box and WD repeats protein beta-TrCP2) (F-box/WD repeat-containing protein 1B) (Homologous to Slimb protein) (HOS)	FBXW11 BTRCP2 FBW1B FBXW1B KIAA0696	Homo sapiens (Human)	542	Fc-epsilon receptor signaling pathway [GO:0038095]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of NF-kappaB import into nucleus [GO:0042347]; negative regulation of transcription, DNA-templated [GO:0045892]; NIK/NF-kappaB signaling [GO:0038061]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of proteolysis [GO:0045862]; positive regulation of transcription, DNA-templated [GO:0045893]; post-translational protein modification [GO:0043687]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein dephosphorylation [GO:0006470]; protein destabilization [GO:0031648]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]; stress-activated MAPK cascade [GO:0051403]; T cell receptor signaling pathway [GO:0050852]; Wnt signaling pathway [GO:0016055]	centrosome [GO:0005813]; cytosol [GO:0005829]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]; ubiquitin ligase complex [GO:0000151]	protein dimerization activity [GO:0046983]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]	centrosome [GO:0005813]; cytosol [GO:0005829]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]; ubiquitin ligase complex [GO:0000151]; protein dimerization activity [GO:0046983]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; Fc-epsilon receptor signaling pathway [GO:0038095]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of NF-kappaB import into nucleus [GO:0042347]; negative regulation of transcription, DNA-templated [GO:0045892]; NIK/NF-kappaB signaling [GO:0038061]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of proteolysis [GO:0045862]; positive regulation of transcription, DNA-templated [GO:0045893]; post-translational protein modification [GO:0043687]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein dephosphorylation [GO:0006470]; protein destabilization [GO:0031648]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]; stress-activated MAPK cascade [GO:0051403]; T cell receptor signaling pathway [GO:0050852]; Wnt signaling pathway [GO:0016055]	GO:0000086; GO:0000151; GO:0000209; GO:0002223; GO:0004842; GO:0005634; GO:0005813; GO:0005829; GO:0006470; GO:0016055; GO:0016567; GO:0019005; GO:0031146; GO:0031648; GO:0038061; GO:0038095; GO:0042347; GO:0042753; GO:0043161; GO:0043687; GO:0045862; GO:0045892; GO:0045893; GO:0046983; GO:0048511; GO:0050852; GO:0051403; GO:0061630
TRINITY_DN4503_c0_g1_i2	23.1	0	8.396	0	1	sp	Q5BJY3	IN80C_RAT	56.9	109	43	1	426	112	82	190	1.5e-27	124.4	IN80C_RAT	reviewed	INO80 complex subunit C	Ino80c	Rattus norvegicus (Rat)	191	chromatin remodeling [GO:0006338]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	fibrillar center [GO:0001650]; Ino80 complex [GO:0031011]; MLL1 complex [GO:0071339]		fibrillar center [GO:0001650]; Ino80 complex [GO:0031011]; MLL1 complex [GO:0071339]; chromatin remodeling [GO:0006338]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	GO:0001650; GO:0006281; GO:0006310; GO:0006338; GO:0006351; GO:0006355; GO:0031011; GO:0071339
TRINITY_DN10667_c0_g1_i1	30.254	16.234	0	0	1	sp	Q9VD92	ARCH_DROME	50.7	140	67	2	546	133	17	156	3.2e-32	139.8	ARCH_DROME	reviewed	Protein archease-like	CG6353	Drosophila melanogaster (Fruit fly)	156	positive regulation of axon regeneration [GO:0048680]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	tRNA-splicing ligase complex [GO:0072669]	metal ion binding [GO:0046872]	tRNA-splicing ligase complex [GO:0072669]; metal ion binding [GO:0046872]; positive regulation of axon regeneration [GO:0048680]; tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]	GO:0006388; GO:0046872; GO:0048680; GO:0072669
TRINITY_DN913_c0_g1_i4	0	4.567	0	0	1	sp	Q8BYF6	SC5A8_MOUSE	39.4	287	159	3	4	858	156	429	7.7e-51	202.2	SC5A8_MOUSE	reviewed	Sodium-coupled monocarboxylate transporter 1 (Electrogenic sodium monocarboxylate cotransporter) (Solute carrier family 5 member 8)	Slc5a8 Smct Smct1	Mus musculus (Mouse)	611	apoptotic process [GO:0006915]; sodium ion transport [GO:0006814]	apical plasma membrane [GO:0016324]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]	symporter activity [GO:0015293]	apical plasma membrane [GO:0016324]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; symporter activity [GO:0015293]; apoptotic process [GO:0006915]; sodium ion transport [GO:0006814]	GO:0006814; GO:0006915; GO:0015293; GO:0016021; GO:0016324; GO:0070062
TRINITY_DN3677_c0_g1_i6	0	4.509	0	0	1	sp	Q8T498	GAP2_DROME	48	737	287	13	4128	2104	153	855	5.9e-176	620.2	GAP2_DROME	reviewed	Probable Ras GTPase-activating protein	CG42684	Drosophila melanogaster (Fruit fly)	1580	inter-male aggressive behavior [GO:0002121]; negative regulation of Ras protein signal transduction [GO:0046580]; signal transduction [GO:0007165]	apical cortex [GO:0045179]; intrinsic component of the cytoplasmic side of the plasma membrane [GO:0031235]	GTPase activator activity [GO:0005096]	apical cortex [GO:0045179]; intrinsic component of the cytoplasmic side of the plasma membrane [GO:0031235]; GTPase activator activity [GO:0005096]; inter-male aggressive behavior [GO:0002121]; negative regulation of Ras protein signal transduction [GO:0046580]; signal transduction [GO:0007165]	GO:0002121; GO:0005096; GO:0007165; GO:0031235; GO:0045179; GO:0046580
TRINITY_DN6602_c0_g1_i1	1.251	2.535	0	0	1	sp	Q9LVP1	TOP3A_ARATH	45.6	206	103	5	615	10	3	203	7.7e-37	155.6	TOP3A_ARATH	reviewed	DNA topoisomerase 3-alpha (EC 5.99.1.2)	TOP3A At5g63920 MGI19.16	Arabidopsis thaliana (Mouse-ear cress)	926	chromosome segregation [GO:0007059]; DNA repair [GO:0006281]; DNA topological change [GO:0006265]; resolution of meiotic recombination intermediates [GO:0000712]	chromosome [GO:0005694]; nucleus [GO:0005634]	DNA binding [GO:0003677]; DNA topoisomerase activity [GO:0003916]; DNA topoisomerase type I activity [GO:0003917]; zinc ion binding [GO:0008270]	chromosome [GO:0005694]; nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA topoisomerase activity [GO:0003916]; DNA topoisomerase type I activity [GO:0003917]; zinc ion binding [GO:0008270]; chromosome segregation [GO:0007059]; DNA repair [GO:0006281]; DNA topological change [GO:0006265]; resolution of meiotic recombination intermediates [GO:0000712]	GO:0000712; GO:0003677; GO:0003916; GO:0003917; GO:0005634; GO:0005694; GO:0006265; GO:0006281; GO:0007059; GO:0008270
TRINITY_DN4184_c0_g1_i2	0	9.914	0.339	0	1	sp	Q8NBN7	RDH13_HUMAN	52.9	240	112	1	1006	290	80	319	3.1e-65	250.4	RDH13_HUMAN	reviewed	Retinol dehydrogenase 13 (EC 1.1.1.-) (Short chain dehydrogenase/reductase family 7C member 3)	RDH13 SDR7C3 PSEC0082 UNQ736/PRO1430	Homo sapiens (Human)	331	eye photoreceptor cell development [GO:0042462]; response to high light intensity [GO:0009644]; retina layer formation [GO:0010842]	mitochondrial inner membrane [GO:0005743]	NADP-retinol dehydrogenase activity [GO:0052650]	mitochondrial inner membrane [GO:0005743]; NADP-retinol dehydrogenase activity [GO:0052650]; eye photoreceptor cell development [GO:0042462]; response to high light intensity [GO:0009644]; retina layer formation [GO:0010842]	GO:0005743; GO:0009644; GO:0010842; GO:0042462; GO:0052650
TRINITY_DN20559_c0_g1_i1	0	6.211	0	0	1	sp	Q9DBL7	COASY_MOUSE	43.2	139	76	1	414	7	413	551	1.8e-24	113.6	COASY_MOUSE	reviewed	Bifunctional coenzyme A synthase (CoA synthase) [Includes: Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT); Dephospho-CoA kinase (DPCK) (EC 2.7.1.24) (Dephosphocoenzyme A kinase) (DPCOAK)]	Coasy Ukr1	Mus musculus (Mouse)	563	coenzyme A biosynthetic process [GO:0015937]	extracellular exosome [GO:0070062]; mitochondrial matrix [GO:0005759]	ATP binding [GO:0005524]; dephospho-CoA kinase activity [GO:0004140]; pantetheine-phosphate adenylyltransferase activity [GO:0004595]	extracellular exosome [GO:0070062]; mitochondrial matrix [GO:0005759]; ATP binding [GO:0005524]; dephospho-CoA kinase activity [GO:0004140]; pantetheine-phosphate adenylyltransferase activity [GO:0004595]; coenzyme A biosynthetic process [GO:0015937]	GO:0004140; GO:0004595; GO:0005524; GO:0005759; GO:0015937; GO:0070062
TRINITY_DN15951_c0_g1_i1	0	3.379	0	0	1	sp	Q69YN2	C19L1_HUMAN	41.7	48	26	1	86	223	485	532	5.9e-05	48.1	C19L1_HUMAN	reviewed	CWF19-like protein 1 (C19L1)	CWF19L1	Homo sapiens (Human)	538			catalytic activity [GO:0003824]	catalytic activity [GO:0003824]	GO:0003824
