Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN1940_c2_g1_i12	274	85	1004	778	491.328217	2.240152388	0.577272889	3.880577853	0.000104209	0.022612108	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4235_c1_g1_i1	989	617	63	27	452.8778925	-4.51922094	0.559309106	-8.080006019	6.48e-16	3.66e-12	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN39893_c0_g1_i2	298	60	4	13	99.46779046	-4.417036154	1.223601365	-3.609865339	0.000306356	0.045170195	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN43504_c0_g1_i5	408	528	4	303	323.9897256	-3.770426623	0.959294621	-3.930415684	8.48e-05	0.0205205	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5181_c0_g1_i5	0	0	188	87	60.66170836	9.162887622	2.018666788	4.539078801	5.65e-06	0.002737208	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN105280_c0_g1_i1	259	123	10	15	108.3128754	-4.141061063	1.056244197	-3.920552725	8.83e-05	0.0205205	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2216_c0_g1_i4	405	594	0	199	316.9642827	-5.210595905	1.172386199	-4.444436407	8.81e-06	0.003889581	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3644_c0_g1_i1	214	89	7	0	82.91039037	-6.494226241	1.443668777	-4.498418435	6.85e-06	0.003224506	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1736_c1_g1_i5	123	22	0	0	38.71263591	-8.481960095	2.283943549	-3.713734562	0.000204223	0.03394907	4	sp	Q2KI95	FHL2_BOVIN	56	273	120	0	1035	217	5	277	9e-108	392.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13131_c0_g1_i3	0	0	125	121	54.6766827	9.099659918	2.069194246	4.397682786	1.09e-05	0.004413078	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1736_c1_g1_i1	75	213	0	22	83.82111251	-5.325789512	1.400552133	-3.802635679	0.000143165	0.02727531	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN20770_c1_g1_i1	0	6	14	561	132.115915	6.185140435	1.252348999	4.938831301	7.86e-07	0.000783887	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1308_c4_g1_i35	369	54	724	1456	601.0130519	2.552159372	0.708614111	3.60162087	0.000316239	0.045741484	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4988_c0_g1_i8	0	0	114	55	37.29402175	8.473682422	2.300668964	3.683138494	0.00023038	0.037203065	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4115_c2_g1_i1	6654	4986	2950	3703	4627.2844	-1.086632762	0.304520619	-3.568338867	0.000359252	0.049620877	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN527_c0_g1_i9	0	0	132	143	61.19613262	9.259531335	2.013007839	4.599848623	4.23e-06	0.002472057	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN19145_c0_g1_i6	74	65	0	0	37.61216263	-8.844169551	2.294286794	-3.854866608	0.000115793	0.024219903	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7420_c1_g1_i5	2	0	172	106	62.02623972	7.2126345	1.768239931	4.078990851	4.52e-05	0.013455216	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1255_c0_g1_i3	109	25	531	451	253.7857964	2.918145533	0.750458386	3.888484142	0.000100872	0.022212858	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17994_c1_g1_i8	74	77	0	0	40.93220839	-8.966110585	2.238134647	-4.006063978	6.17e-05	0.017447422	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN19749_c0_g1_i18	60	195	0	0	69.86580961	-9.499377472	1.957192386	-4.853573691	1.21e-06	0.001028011	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2965_c1_g1_i12	153	82	11	1	65.89076757	-5.144574187	1.427248041	-3.604541075	0.000312705	0.045708844	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN769_c4_g1_i8	896	393	233	112	422.5265968	-2.163122447	0.548189764	-3.945937316	7.95e-05	0.019820669	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN48763_c1_g1_i1	5975	8320	4244	3103	5514.865112	-1.243446689	0.31103819	-3.997729957	6.4e-05	0.017776796	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN38606_c0_g1_i12	0	0	137	63	44.11500337	8.70417673	2.192016073	3.970854428	7.16e-05	0.018709184	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN42758_c0_g1_i4	249	189	62	0	131.8275153	-5.143213374	1.366485053	-3.763827026	0.000167333	0.031525471	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3778_c0_g1_i12	0	0	150	53	44.67227711	8.652156232	2.185710145	3.95851035	7.54e-05	0.019375743	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3766_c0_g1_i18	2183	443	607	93	854.7939171	-2.328439233	0.429874857	-5.416551337	6.08e-08	0.000114471	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17994_c1_g1_i4	0	0	121	162	63.11800618	9.287618	1.998566509	4.647139816	3.37e-06	0.002270095	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2167_c1_g1_i8	154	67	0	0	59.38559162	-9.402655906	2.029766371	-4.632383332	3.61e-06	0.002270095	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN213_c0_g1_i2	91	3	436	302	188.415769	3.923163829	1.000352403	3.921781783	8.79e-05	0.0205205	1	sp	P35832	PTP99_DROME	51	804	361	9	3173	774	239	1013	1.5e-243	844.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN276_c2_g2_i8	0	11	155	151	71.06048951	5.599149729	1.521820478	3.679244569	0.000233926	0.037419309	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN27990_c0_g1_i5	30	108	0	0	37.83794484	-8.588001152	2.294910382	-3.742194562	0.00018242	0.032322199	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9214_c0_g1_i10	0	0	47	114	36.11652484	8.365162574	2.323712396	3.599913048	0.000318324	0.045741484	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1687_c0_g1_i4	87	318	1626	1291	758.0268702	2.823256824	0.552812753	5.107076149	3.27e-07	0.000396264	1	sp	Q8VHE6	DYH5_MOUSE	73	152	40	1	502	957	1501	1651	9.4e-57	222.2	DYH5_MOUSE	reviewed	Dynein heavy chain 5, axonemal (Axonemal beta dynein heavy chain 5) (mDNAH5) (Ciliary dynein heavy chain 5)	Dnah5 Dnahc5	Mus musculus (Mouse)	4621	cilium assembly [GO:0060271]; cilium movement [GO:0003341]; determination of left/right symmetry [GO:0007368]; flagellated sperm motility [GO:0030317]; heart development [GO:0007507]; lateral ventricle development [GO:0021670]; outer dynein arm assembly [GO:0036158]	axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; outer dynein arm [GO:0036157]	ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]; dynein intermediate chain binding [GO:0045505]; dynein light chain binding [GO:0045503]; dynein light intermediate chain binding [GO:0051959]; microtubule motor activity [GO:0003777]	axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; outer dynein arm [GO:0036157]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]; dynein intermediate chain binding [GO:0045505]; dynein light chain binding [GO:0045503]; dynein light intermediate chain binding [GO:0051959]; microtubule motor activity [GO:0003777]; cilium assembly [GO:0060271]; cilium movement [GO:0003341]; determination of left/right symmetry [GO:0007368]; flagellated sperm motility [GO:0030317]; heart development [GO:0007507]; lateral ventricle development [GO:0021670]; outer dynein arm assembly [GO:0036158]	GO:0003341; GO:0003777; GO:0005524; GO:0005737; GO:0005858; GO:0005874; GO:0005930; GO:0007368; GO:0007507; GO:0008569; GO:0021670; GO:0030317; GO:0036157; GO:0036158; GO:0045503; GO:0045505; GO:0051959; GO:0060271
TRINITY_DN1687_c0_g1_i4	87	318	1626	1291	758.0268702	2.823256824	0.552812753	5.107076149	3.27e-07	0.000396264	1	sp	Q8VHE6	DYH5_MOUSE	62.1	132	50	0	113	508	1369	1500	2.2e-45	184.5	DYH5_MOUSE	reviewed	Dynein heavy chain 5, axonemal (Axonemal beta dynein heavy chain 5) (mDNAH5) (Ciliary dynein heavy chain 5)	Dnah5 Dnahc5	Mus musculus (Mouse)	4621	cilium assembly [GO:0060271]; cilium movement [GO:0003341]; determination of left/right symmetry [GO:0007368]; flagellated sperm motility [GO:0030317]; heart development [GO:0007507]; lateral ventricle development [GO:0021670]; outer dynein arm assembly [GO:0036158]	axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; outer dynein arm [GO:0036157]	ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]; dynein intermediate chain binding [GO:0045505]; dynein light chain binding [GO:0045503]; dynein light intermediate chain binding [GO:0051959]; microtubule motor activity [GO:0003777]	axonemal dynein complex [GO:0005858]; axoneme [GO:0005930]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; outer dynein arm [GO:0036157]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]; dynein intermediate chain binding [GO:0045505]; dynein light chain binding [GO:0045503]; dynein light intermediate chain binding [GO:0051959]; microtubule motor activity [GO:0003777]; cilium assembly [GO:0060271]; cilium movement [GO:0003341]; determination of left/right symmetry [GO:0007368]; flagellated sperm motility [GO:0030317]; heart development [GO:0007507]; lateral ventricle development [GO:0021670]; outer dynein arm assembly [GO:0036158]	GO:0003341; GO:0003777; GO:0005524; GO:0005737; GO:0005858; GO:0005874; GO:0005930; GO:0007368; GO:0007507; GO:0008569; GO:0021670; GO:0030317; GO:0036157; GO:0036158; GO:0045503; GO:0045505; GO:0051959; GO:0060271
TRINITY_DN15422_c0_g1_i4	62	137	1	0	54.56699286	-7.891971642	2.025134934	-3.897010273	9.74e-05	0.021903424	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN186_c2_g1_i3	1933	931	276	458	934.3769791	-2.199490087	0.493806203	-4.454156457	8.42e-06	0.00385972	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN774_c5_g1_i1	127	58	0	0	49.73377759	-9.159889834	2.122542084	-4.315528018	1.59e-05	0.005744182	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2708_c0_g1_i2	86	87	646	454	290.5403486	2.361233263	0.647340779	3.647589246	0.000264712	0.040436604	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3402_c0_g1_i21	0	0	94	102	43.61691617	8.770930308	2.197570681	3.991193723	6.57e-05	0.017979254	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN186_c2_g1_i25	0	10	135	385	119.5766894	6.199784914	1.249412473	4.962160253	6.97e-07	0.000738788	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
