Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN22588_c0_g1_i1	0	37	0	158	45.91666956	8.772505135	1.923371345	4.561004384	5.09e-06	0.001444349	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10440_c0_g1_i1	0	46	0	122	40.37019204	8.732210764	1.971398363	4.429450145	9.45e-06	0.002167892	1	sp	D3ZU57	RIOX1_RAT	39.3	140	79	3	430	14	311	445	4e-19	95.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10739_c0_g1_i1	0	53	0	125	43.01797914	8.848885773	1.942157226	4.556214942	5.21e-06	0.001451273	1	sp	Q50KB1	SEP2_EMIHU	42.3	71	39	1	1	207	77	147	8.8e-09	60.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN20848_c0_g1_i1	0	2908	0	7960	2607.674772	14.76436586	4.207288875	3.509235115	0.000449397	0.040534091	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN20737_c0_g1_i1	0	75	0	106	44.95535104	8.973691693	1.920109113	4.673532162	2.96e-06	0.000923954	1	sp	Q9NRW7	VPS45_HUMAN	43.6	165	83	5	606	133	386	547	5.4e-30	132.5	VPS45_HUMAN	reviewed	Vacuolar protein sorting-associated protein 45 (h-VPS45) (hlVps45)	VPS45 VPS45A VPS45B	Homo sapiens (Human)	570	blood coagulation [GO:0007596]; intracellular protein transport [GO:0006886]; vesicle docking involved in exocytosis [GO:0006904]	endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]		endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; blood coagulation [GO:0007596]; intracellular protein transport [GO:0006886]; vesicle docking involved in exocytosis [GO:0006904]	GO:0000139; GO:0005794; GO:0006886; GO:0006904; GO:0007596; GO:0010008; GO:0016021
TRINITY_DN13887_c0_g1_i1	0	32	0	83	27.66376093	8.196494681	2.169363985	3.778293886	0.000157906	0.019100562	1	sp	A5PJG7	CCHL_BOVIN	47.2	89	37	3	29	280	154	237	7e-20	97.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14004_c0_g1_i1	0	46	0	106	36.77704929	8.628645128	2.01372215	4.284923383	1.83e-05	0.003656981	1	sp	Q13427	PPIG_HUMAN	55	100	41	2	88	387	11	106	2.1e-27	123.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13178_c0_g1_i1	0	24	0	100	29.22539185	8.140703345	2.14377064	3.797376078	0.000146236	0.017827063	1	sp	Q0CGJ9	SUB2_ASPTN	64.4	180	63	1	6	542	214	393	1e-61	237.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7851_c0_g1_i1	0	79	0	159	57.98567799	9.306199934	1.82667682	5.094606683	3.49e-07	0.000201484	1	sp	Q9STH1	HSOP3_ARATH	45.6	114	62	0	390	49	2	115	9.8e-25	114.4	HSOP3_ARATH	reviewed	Hsp70-Hsp90 organizing protein 3 (AtHop3)	HOP3 At4g12400 T4C9.240	Arabidopsis thaliana (Mouse-ear cress)	558	chaperone-mediated protein complex assembly [GO:0051131]; heat acclimation [GO:0010286]; response to heat [GO:0009408]; response to high light intensity [GO:0009644]; response to hydrogen peroxide [GO:0042542]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	Hsp90 protein binding [GO:0051879]; preprotein binding [GO:0070678]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; Hsp90 protein binding [GO:0051879]; preprotein binding [GO:0070678]; chaperone-mediated protein complex assembly [GO:0051131]; heat acclimation [GO:0010286]; response to heat [GO:0009408]; response to high light intensity [GO:0009644]; response to hydrogen peroxide [GO:0042542]	GO:0005634; GO:0005737; GO:0009408; GO:0009644; GO:0010286; GO:0042542; GO:0051131; GO:0051879; GO:0070678
TRINITY_DN17693_c0_g1_i1	6	1336	2	1673	754.5611586	8.603012928	0.62953443	13.66567501	1.63e-42	2.54e-38	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN24137_c0_g1_i1	0	41	0	77	28.85442605	8.31259851	2.141718993	3.881274125	0.000103911	0.014197585	1	sp	Q9CQS8	SC61B_MOUSE	53.2	47	22	0	14	154	47	93	2.2e-07	55.8	SC61B_MOUSE	reviewed	Protein transport protein Sec61 subunit beta	Sec61b	Mus musculus (Mouse)	96	posttranslational protein targeting to membrane, translocation [GO:0031204]; protein import into nucleus, translocation [GO:0000060]; retrograde protein transport, ER to cytosol [GO:0030970]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]; ubiquitin-dependent ERAD pathway [GO:0030433]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum Sec complex [GO:0031205]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; Sec61 translocon complex [GO:0005784]	ARF guanyl-nucleotide exchange factor activity [GO:0005086]; epidermal growth factor binding [GO:0048408]; ribosome binding [GO:0043022]; RNA binding [GO:0003723]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum Sec complex [GO:0031205]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; Sec61 translocon complex [GO:0005784]; ARF guanyl-nucleotide exchange factor activity [GO:0005086]; epidermal growth factor binding [GO:0048408]; ribosome binding [GO:0043022]; RNA binding [GO:0003723]; posttranslational protein targeting to membrane, translocation [GO:0031204]; protein import into nucleus, translocation [GO:0000060]; retrograde protein transport, ER to cytosol [GO:0030970]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]; ubiquitin-dependent ERAD pathway [GO:0030433]	GO:0000060; GO:0003723; GO:0005086; GO:0005783; GO:0005784; GO:0006616; GO:0016020; GO:0016021; GO:0030433; GO:0030970; GO:0031204; GO:0031205; GO:0043022; GO:0048408
TRINITY_DN2346_c0_g2_i1	0	34	0	57	22.38892479	7.959567377	2.303266226	3.45577393	0.000548715	0.047833262	1	sp	Q9P4V2	AGM1_CANAX	51.2	211	100	2	659	33	334	543	3.6e-54	213	AGM1_CANAX	reviewed	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)	AGM1	Candida albicans (Yeast)	544	carbohydrate metabolic process [GO:0005975]; cell wall organization [GO:0071555]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]		magnesium ion binding [GO:0000287]; phosphoacetylglucosamine mutase activity [GO:0004610]	magnesium ion binding [GO:0000287]; phosphoacetylglucosamine mutase activity [GO:0004610]; carbohydrate metabolic process [GO:0005975]; cell wall organization [GO:0071555]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]	GO:0000287; GO:0004610; GO:0005975; GO:0006048; GO:0071555
TRINITY_DN11880_c0_g2_i1	0	23	0	86	25.79938155	7.99935463	2.217180604	3.607894916	0.000308691	0.030680392	1	sp	Q9LD90	CBF5_ARATH	74.3	74	19	0	1	222	290	363	1.8e-23	109.4	CBF5_ARATH	reviewed	H/ACA ribonucleoprotein complex subunit 4 (EC 5.4.99.-) (CBF5 homolog) (Dyskerin) (Nopp-140-associated protein of 57 kDa homolog) (AtNAP57) (Nucleolar protein NAP57 homolog)	CBF5 NAP57 At3g57150 F24I3.230	Arabidopsis thaliana (Mouse-ear cress)	565	box H/ACA snoRNA 3'-end processing [GO:0000495]; mRNA pseudouridine synthesis [GO:1990481]; rRNA pseudouridine synthesis [GO:0031118]; snRNA pseudouridine synthesis [GO:0031120]	box H/ACA snoRNP complex [GO:0031429]; cytosol [GO:0005829]; nucleolus [GO:0005730]; plasmodesma [GO:0009506]	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]	box H/ACA snoRNP complex [GO:0031429]; cytosol [GO:0005829]; nucleolus [GO:0005730]; plasmodesma [GO:0009506]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; box H/ACA snoRNA 3'-end processing [GO:0000495]; mRNA pseudouridine synthesis [GO:1990481]; rRNA pseudouridine synthesis [GO:0031118]; snRNA pseudouridine synthesis [GO:0031120]	GO:0000495; GO:0003723; GO:0005730; GO:0005829; GO:0009506; GO:0009982; GO:0031118; GO:0031120; GO:0031429; GO:1990481
TRINITY_DN9769_c0_g1_i1	0	63	0	97	39.55008339	8.784902509	1.976512737	4.444647558	8.8e-06	0.002081386	1	sp	O65278	ULP1B_ARATH	40.4	114	66	2	1	342	224	335	9.3e-17	87.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6914_c0_g1_i1	0	32	0	60	22.49861824	7.955272378	2.30048368	3.458086857	0.000544026	0.047690905	1	sp	Q2KJ25	PSD12_BOVIN	52.1	140	67	0	12	431	131	270	1.9e-37	156.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN116_c0_g1_i2	3	97	2	96	50.17054448	5.336424198	1.232387754	4.330150297	1.49e-05	0.003274809	1	sp	Q5F480	ITPK1_CHICK	40.5	328	188	4	1293	322	2	326	3.2e-67	257.3	ITPK1_CHICK	reviewed	Inositol-tetrakisphosphate 1-kinase (EC 2.7.1.134) (Inositol 1,3,4-trisphosphate 5/6-kinase) (Inositol-triphosphate 5/6-kinase) (Ins(1,3,4)P(3) 5/6-kinase) (EC 2.7.1.159)	ITPK1 RCJMB04_2g4	Gallus gallus (Chicken)	407	inositol trisphosphate metabolic process [GO:0032957]	intracellular [GO:0005622]	ATP binding [GO:0005524]; inositol-1,3,4-trisphosphate 5-kinase activity [GO:0052726]; inositol-1,3,4-trisphosphate 6-kinase activity [GO:0052725]; inositol tetrakisphosphate 1-kinase activity [GO:0047325]; isomerase activity [GO:0016853]; magnesium ion binding [GO:0000287]	intracellular [GO:0005622]; ATP binding [GO:0005524]; inositol tetrakisphosphate 1-kinase activity [GO:0047325]; inositol-1,3,4-trisphosphate 5-kinase activity [GO:0052726]; inositol-1,3,4-trisphosphate 6-kinase activity [GO:0052725]; isomerase activity [GO:0016853]; magnesium ion binding [GO:0000287]; inositol trisphosphate metabolic process [GO:0032957]	GO:0000287; GO:0005524; GO:0005622; GO:0016853; GO:0032957; GO:0047325; GO:0052725; GO:0052726
TRINITY_DN27012_c0_g1_i1	0	56	0	78	33.30915355	8.54203491	2.060654979	4.145300887	3.39e-05	0.006017608	1	sp	Q91WT9	CBS_MOUSE	57.5	73	30	1	1	219	316	387	2e-17	89.7	CBS_MOUSE	reviewed	Cystathionine beta-synthase (EC 4.2.1.22) (Beta-thionase) (Serine sulfhydrase)	Cbs	Mus musculus (Mouse)	561	blood vessel remodeling [GO:0001974]; cartilage development involved in endochondral bone morphogenesis [GO:0060351]; cellular response to hypoxia [GO:0071456]; cerebellum morphogenesis [GO:0021587]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]; cysteine biosynthetic process via cystathionine [GO:0019343]; endochondral ossification [GO:0001958]; homocysteine catabolic process [GO:0043418]; homocysteine metabolic process [GO:0050667]; hydrogen sulfide biosynthetic process [GO:0070814]; L-serine metabolic process [GO:0006563]; maternal process involved in female pregnancy [GO:0060135]; negative regulation of apoptotic process [GO:0043066]; regulation of blood vessel size [GO:0050880]; regulation of cGMP metabolic process [GO:0030823]; regulation of JUN kinase activity [GO:0043506]; response to folic acid [GO:0051593]; superoxide metabolic process [GO:0006801]; transsulfuration [GO:0019346]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]	carbon monoxide binding [GO:0070025]; cystathionine beta-synthase activity [GO:0004122]; enzyme binding [GO:0019899]; heme binding [GO:0020037]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; modified amino acid binding [GO:0072341]; nitric oxide binding [GO:0070026]; nitrite reductase (NO-forming) activity [GO:0050421]; oxygen binding [GO:0019825]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; S-adenosyl-L-methionine binding [GO:1904047]; ubiquitin protein ligase binding [GO:0031625]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; carbon monoxide binding [GO:0070025]; cystathionine beta-synthase activity [GO:0004122]; enzyme binding [GO:0019899]; heme binding [GO:0020037]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; modified amino acid binding [GO:0072341]; nitric oxide binding [GO:0070026]; nitrite reductase (NO-forming) activity [GO:0050421]; oxygen binding [GO:0019825]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; S-adenosyl-L-methionine binding [GO:1904047]; ubiquitin protein ligase binding [GO:0031625]; blood vessel remodeling [GO:0001974]; cartilage development involved in endochondral bone morphogenesis [GO:0060351]; cellular response to hypoxia [GO:0071456]; cerebellum morphogenesis [GO:0021587]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process from serine [GO:0006535]; cysteine biosynthetic process via cystathionine [GO:0019343]; endochondral ossification [GO:0001958]; homocysteine catabolic process [GO:0043418]; homocysteine metabolic process [GO:0050667]; hydrogen sulfide biosynthetic process [GO:0070814]; L-serine metabolic process [GO:0006563]; maternal process involved in female pregnancy [GO:0060135]; negative regulation of apoptotic process [GO:0043066]; regulation of blood vessel size [GO:0050880]; regulation of cGMP metabolic process [GO:0030823]; regulation of JUN kinase activity [GO:0043506]; response to folic acid [GO:0051593]; superoxide metabolic process [GO:0006801]; transsulfuration [GO:0019346]	GO:0001958; GO:0001974; GO:0004122; GO:0005634; GO:0005737; GO:0005829; GO:0006535; GO:0006563; GO:0006801; GO:0019343; GO:0019344; GO:0019346; GO:0019825; GO:0019899; GO:0020037; GO:0021587; GO:0030170; GO:0030823; GO:0031625; GO:0042802; GO:0042803; GO:0043066; GO:0043418; GO:0043506; GO:0046872; GO:0050421; GO:0050667; GO:0050880; GO:0051593; GO:0060135; GO:0060351; GO:0070025; GO:0070026; GO:0070814; GO:0071456; GO:0072341; GO:1904047
TRINITY_DN28896_c0_g1_i1	0	36	0	71	26.0969455	8.161925262	2.202820172	3.705216325	0.00021121	0.02348206	1	sp	Q6GP62	VPS29_XENLA	48.8	80	40	1	41	280	59	137	4e-15	82	VPS29_XENLA	reviewed	Vacuolar protein sorting-associated protein 29 (Vesicle protein sorting 29)	vps29	Xenopus laevis (African clawed frog)	182	protein transport [GO:0015031]; retrograde transport, endosome to Golgi [GO:0042147]	cytosol [GO:0005829]; endosome membrane [GO:0010008]; retromer complex [GO:0030904]	metal ion binding [GO:0046872]	cytosol [GO:0005829]; endosome membrane [GO:0010008]; retromer complex [GO:0030904]; metal ion binding [GO:0046872]; protein transport [GO:0015031]; retrograde transport, endosome to Golgi [GO:0042147]	GO:0005829; GO:0010008; GO:0015031; GO:0030904; GO:0042147; GO:0046872
TRINITY_DN14402_c0_g1_i1	0	51	0	118	40.88195838	8.779627813	1.964337266	4.469511406	7.84e-06	0.001941793	1	sp	Q2TBP1	DDX25_BOVIN	44	184	94	3	2	550	305	480	7.1e-38	158.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28592_c0_g1_i1	0	27	0	72	23.78342327	7.974310378	2.265546878	3.519816984	0.000431845	0.03963826	1	sp	Q54NK8	GPN3_DICDI	40	70	42	0	216	7	190	259	1.2e-08	60.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4664_c0_g1_i1	294	20	139	26	122.4900743	-3.093038003	0.780234615	-3.964240939	7.36e-05	0.010838871	2	sp	Q3BAI2	YCX91_PHAAO	83.3	30	5	0	3	92	29	58	3.1e-07	56.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN18623_c0_g1_i1	0	24	0	78	24.28482059	7.954610225	2.254094675	3.528960124	0.000417196	0.038520273	1	sp	B9Q0C2	DRE2_TOXGV	63.5	52	19	0	6	161	364	415	2.4e-13	76.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6334_c0_g1_i1	0	47	0	108	37.50820254	8.657414988	2.004191352	4.319654897	1.56e-05	0.003295257	1	sp	Q4WAS9	SWR1_ASPFU	47.3	256	125	3	754	8	1351	1603	1.8e-54	214.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN242_c0_g1_i1	0	18	0	84	23.94018668	7.81952207	2.269699031	3.44518016	0.000570679	0.048927876	1	sp	P44501	DDH_HAEIN	37.3	287	171	4	137	988	34	314	5.5e-44	179.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28674_c0_g1_i1	0	73	0	97	42.37018744	8.889840275	1.944972776	4.570675943	4.86e-06	0.001404804	1	sp	B6Q334	GET3_TALMQ	58.7	121	45	3	12	374	206	321	6.1e-32	138.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6333_c0_g1_i2	0	11	0	131	32.52097065	7.838844645	2.116292145	3.704046562	0.000212187	0.02348206	1	sp	Q6DI37	UBCP1_DANRE	50.5	307	137	7	18	911	18	318	9.7e-75	282	UBCP1_DANRE	reviewed	Ubiquitin-like domain-containing CTD phosphatase 1 (EC 3.1.3.16) (Nuclear proteasome inhibitor UBLCP1)	ublcp1 zgc:86634	Danio rerio (Zebrafish) (Brachydanio rerio)	318		nucleus [GO:0005634]	protein serine/threonine phosphatase activity [GO:0004722]	nucleus [GO:0005634]; protein serine/threonine phosphatase activity [GO:0004722]	GO:0004722; GO:0005634
TRINITY_DN10682_c0_g1_i26	53	1	99	0	36.04713455	-7.195791175	1.957671127	-3.675689484	0.000237208	0.025352001	3	sp	Q8NEN9	PDZD8_HUMAN	33.3	297	157	7	77	868	145	433	5.3e-31	138.3	PDZD8_HUMAN	reviewed	PDZ domain-containing protein 8 (Sarcoma antigen NY-SAR-84/NY-SAR-104)	PDZD8 PDZK8	Homo sapiens (Human)	1154	cytoskeleton organization [GO:0007010]; intracellular signal transduction [GO:0035556]; regulation of cell morphogenesis [GO:0022604]; viral process [GO:0016032]	intracellular [GO:0005622]; membrane [GO:0016020]	metal ion binding [GO:0046872]	intracellular [GO:0005622]; membrane [GO:0016020]; metal ion binding [GO:0046872]; cytoskeleton organization [GO:0007010]; intracellular signal transduction [GO:0035556]; regulation of cell morphogenesis [GO:0022604]; viral process [GO:0016032]	GO:0005622; GO:0007010; GO:0016020; GO:0016032; GO:0022604; GO:0035556; GO:0046872
TRINITY_DN2282_c0_g1_i2	0	94	0	50	37.73754915	8.597340237	1.999890778	4.298904885	1.72e-05	0.003478357	1	sp	Q9Y259	CHKB_HUMAN	43.6	411	179	8	1462	230	31	388	4.2e-89	330.1	CHKB_HUMAN	reviewed	Choline/ethanolamine kinase (Choline kinase beta) (CK) (CKB) (EC 2.7.1.32) (Choline kinase-like protein) (Ethanolamine kinase) (EK) (EC 2.7.1.82) (Ethanolamine kinase beta) (EKB) (choline/ethanolamine kinase beta) (CKEKB)	CHKB CHETK CHKL	Homo sapiens (Human)	395	phosphatidylcholine biosynthetic process [GO:0006656]; phosphatidylethanolamine biosynthetic process [GO:0006646]	cytosol [GO:0005829]	ATP binding [GO:0005524]; choline kinase activity [GO:0004103]; ethanolamine kinase activity [GO:0004305]	cytosol [GO:0005829]; ATP binding [GO:0005524]; choline kinase activity [GO:0004103]; ethanolamine kinase activity [GO:0004305]; phosphatidylcholine biosynthetic process [GO:0006656]; phosphatidylethanolamine biosynthetic process [GO:0006646]	GO:0004103; GO:0004305; GO:0005524; GO:0005829; GO:0006646; GO:0006656
TRINITY_DN13047_c0_g1_i1	0	46	0	135	43.28962051	8.806755085	1.941894596	4.535135481	5.76e-06	0.001522488	1	sp	Q9S9N1	HSP7E_ARATH	53.8	119	51	1	346	2	52	170	3.7e-28	125.6	HSP7E_ARATH	reviewed	Heat shock 70 kDa protein 5 (Heat shock protein 70-5) (AtHsp70-5) (Heat shock protein 70b)	HSP70-5 HSP70B At1g16030 T24D18.14	Arabidopsis thaliana (Mouse-ear cress)	646	response to heat [GO:0009408]; response to virus [GO:0009615]	cell wall [GO:0005618]; chloroplast [GO:0009507]; membrane [GO:0016020]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]	cell wall [GO:0005618]; chloroplast [GO:0009507]; membrane [GO:0016020]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; response to heat [GO:0009408]; response to virus [GO:0009615]	GO:0005524; GO:0005618; GO:0005886; GO:0009408; GO:0009507; GO:0009615; GO:0016020
TRINITY_DN2598_c0_g1_i1	0	156	0	112	69.14562239	9.540866738	1.769630156	5.391446741	6.99e-08	8.57e-05	1	sp	P32637	G3P_PODAS	65.8	76	26	0	229	2	243	318	2e-22	105.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15131_c0_g1_i1	0	48	0	102	36.44278442	8.630043354	2.0174759	4.27764384	1.89e-05	0.003730776	1	sp	Q9M888	TCPZA_ARATH	69.8	189	56	1	1	567	216	403	4e-72	272.3	TCPZA_ARATH	reviewed	T-complex protein 1 subunit zeta 1 (TCP-1-zeta 1) (CCT-zeta 1) (Chaperonin CCT6A)	CCT6A At3g02530 F16B3.16	Arabidopsis thaliana (Mouse-ear cress)	535	'de novo' protein folding [GO:0006458]; chaperone-mediated protein folding [GO:0061077]; response to cadmium ion [GO:0046686]; response to zinc ion [GO:0010043]	chaperonin-containing T-complex [GO:0005832]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]	ATP binding [GO:0005524]; protein binding involved in protein folding [GO:0044183]; unfolded protein binding [GO:0051082]	chaperonin-containing T-complex [GO:0005832]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; ATP binding [GO:0005524]; protein binding involved in protein folding [GO:0044183]; unfolded protein binding [GO:0051082]; 'de novo' protein folding [GO:0006458]; chaperone-mediated protein folding [GO:0061077]; response to cadmium ion [GO:0046686]; response to zinc ion [GO:0010043]	GO:0005524; GO:0005737; GO:0005829; GO:0005832; GO:0006458; GO:0010043; GO:0016020; GO:0044183; GO:0046686; GO:0051082; GO:0061077
TRINITY_DN11880_c0_g1_i2	0	17	0	101	27.47589044	7.920959309	2.187771307	3.620560925	0.000293965	0.02978591	1	sp	Q9LD90	CBF5_ARATH	68.8	32	10	0	3	98	372	403	1.6e-05	50.4	CBF5_ARATH	reviewed	H/ACA ribonucleoprotein complex subunit 4 (EC 5.4.99.-) (CBF5 homolog) (Dyskerin) (Nopp-140-associated protein of 57 kDa homolog) (AtNAP57) (Nucleolar protein NAP57 homolog)	CBF5 NAP57 At3g57150 F24I3.230	Arabidopsis thaliana (Mouse-ear cress)	565	box H/ACA snoRNA 3'-end processing [GO:0000495]; mRNA pseudouridine synthesis [GO:1990481]; rRNA pseudouridine synthesis [GO:0031118]; snRNA pseudouridine synthesis [GO:0031120]	box H/ACA snoRNP complex [GO:0031429]; cytosol [GO:0005829]; nucleolus [GO:0005730]; plasmodesma [GO:0009506]	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]	box H/ACA snoRNP complex [GO:0031429]; cytosol [GO:0005829]; nucleolus [GO:0005730]; plasmodesma [GO:0009506]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; box H/ACA snoRNA 3'-end processing [GO:0000495]; mRNA pseudouridine synthesis [GO:1990481]; rRNA pseudouridine synthesis [GO:0031118]; snRNA pseudouridine synthesis [GO:0031120]	GO:0000495; GO:0003723; GO:0005730; GO:0005829; GO:0009506; GO:0009982; GO:0031118; GO:0031120; GO:0031429; GO:1990481
TRINITY_DN3339_c0_g2_i1	1889	717	1457	603	1171.01843	-1.284112696	0.283967895	-4.522034769	6.12e-06	0.001566744	2	sp	P15626	GSTM2_MOUSE	52.1	219	98	3	934	296	1	218	1.9e-56	221.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN22924_c0_g1_i1	0	36	0	90	30.3638025	8.337671862	2.114839806	3.942460245	8.07e-05	0.011545532	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2338_c0_g1_i3	1468	931	3323	458	1479.786288	-1.705044776	0.478931778	-3.560099483	0.000370714	0.035058342	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13440_c0_g1_i1	0	38	0	112	35.86839458	8.536896072	2.028669515	4.208125576	2.57e-05	0.004672087	1	sp	P93736	SYVM1_ARATH	59.5	173	63	2	500	3	564	736	8.2e-53	208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN474_c0_g1_i3	150	584	386	833	475.5265845	1.581530276	0.42806789	3.694578153	0.000220252	0.024202919	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2994_c0_g1_i1	102	0	102	0	49.97057216	-9.063794222	1.877504267	-4.82757583	1.38e-06	0.000539138	3	sp	A2VDR8	COG7_BOVIN	35.1	777	451	14	2493	295	1	768	3.2e-103	377.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3349_c0_g1_i1	901	90	199	58	330.2559281	-2.513009286	0.566116706	-4.439030428	9.04e-06	0.002104561	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN199_c0_g1_i2	201	337	394	2756	853.5452527	1.837485898	0.512233351	3.587204729	0.000334242	0.032394475	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN870_c0_g1_i2	0	51	0	91	34.81853	8.588708506	2.039005719	4.212204225	2.53e-05	0.004642479	1	sp	Q9NZR2	LRP1B_HUMAN	35.6	90	45	3	675	445	3578	3667	6.9e-05	49.3	LRP1B_HUMAN	reviewed	Low-density lipoprotein receptor-related protein 1B (LRP-1B) (Low-density lipoprotein receptor-related protein-deleted in tumor) (LRP-DIT)	LRP1B LRPDIT	Homo sapiens (Human)	4599	protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]	integral component of membrane [GO:0016021]; receptor complex [GO:0043235]	calcium ion binding [GO:0005509]	integral component of membrane [GO:0016021]; receptor complex [GO:0043235]; calcium ion binding [GO:0005509]; protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]	GO:0005509; GO:0006898; GO:0015031; GO:0016021; GO:0043235
TRINITY_DN13552_c0_g1_i1	0	68	0	146	51.96413506	9.137857275	1.865840432	4.897448419	9.71e-07	0.000432851	1	sp	O13792	SUB2_SCHPO	67.4	135	44	0	407	3	186	320	2.2e-48	193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
