Trinity_ID	CrabC_2	CrabC_17	CrabE_2	CrabE_17	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN662_c0_g1_i2	0	0	0	6.165	2	sp	Q80TP3	UBR5_MOUSE	43.3	3104	1211	62	8889	277	4	2792	0	1803.9	UBR5_MOUSE	reviewed	E3 ubiquitin-protein ligase UBR5 (EC 2.3.2.26) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (HECT-type E3 ubiquitin transferase UBR5) (Hyperplastic discs protein homolog)	Ubr5 Edd Edd1 Kiaa0896	Mus musculus (Mouse)	2792	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; negative regulation of interleukin-17 secretion [GO:1905077]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of catenin import into nucleus [GO:0035413]; positive regulation of gene expression [GO:0010628]; positive regulation of protein import into nucleus, translocation [GO:0033160]; progesterone receptor signaling pathway [GO:0050847]; protein polyubiquitination [GO:0000209]; regulation of protein stability [GO:0031647]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein complex [GO:0043234]	RNA binding [GO:0003723]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-ubiquitin ligase activity [GO:0034450]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; protein complex [GO:0043234]; RNA binding [GO:0003723]; ubiquitin binding [GO:0043130]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-ubiquitin ligase activity [GO:0034450]; zinc ion binding [GO:0008270]; cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; negative regulation of histone H2A K63-linked ubiquitination [GO:1901315]; negative regulation of interleukin-17 secretion [GO:1905077]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of catenin import into nucleus [GO:0035413]; positive regulation of gene expression [GO:0010628]; positive regulation of protein import into nucleus, translocation [GO:0033160]; progesterone receptor signaling pathway [GO:0050847]; protein polyubiquitination [GO:0000209]; regulation of protein stability [GO:0031647]	GO:0000209; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006281; GO:0006974; GO:0008270; GO:0010628; GO:0016020; GO:0031647; GO:0033160; GO:0034450; GO:0035413; GO:0043130; GO:0043234; GO:0048471; GO:0050847; GO:0061630; GO:0090263; GO:1901315; GO:1905077; GO:2000780
TRINITY_DN1035_c0_g1_i1	0	5.24	0	4.643	2	sp	Q5ZM57	HACD3_CHICK	39.1	363	216	3	316	1404	5	362	1.7e-70	268.5	HACD3_CHICK	reviewed	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase) (HACD) (Protein-tyrosine phosphatase-like A domain-containing protein 1)	HACD3 PTPLAD1 RCJMB04_3b6	Gallus gallus (Chicken)	362	fatty acid elongation [GO:0030497]; I-kappaB kinase/NF-kappaB signaling [GO:0007249]; JNK cascade [GO:0007254]; positive regulation by virus of viral protein levels in host cell [GO:0046726]; positive regulation of viral genome replication [GO:0045070]; Rho protein signal transduction [GO:0007266]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761]	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; focal adhesion [GO:0005925]; integral component of endoplasmic reticulum membrane [GO:0030176]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]	3-hydroxyacyl-CoA dehydratase activity [GO:0018812]; 3-hydroxy-arachidoyl-CoA dehydratase activity [GO:0102343]; 3-hydroxy-behenoyl-CoA dehydratase activity [GO:0102344]; 3-hydroxy-lignoceroyl-CoA dehydratase activity [GO:0102345]; enzyme binding [GO:0019899]	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; focal adhesion [GO:0005925]; integral component of endoplasmic reticulum membrane [GO:0030176]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]; 3-hydroxy-arachidoyl-CoA dehydratase activity [GO:0102343]; 3-hydroxy-behenoyl-CoA dehydratase activity [GO:0102344]; 3-hydroxy-lignoceroyl-CoA dehydratase activity [GO:0102345]; 3-hydroxyacyl-CoA dehydratase activity [GO:0018812]; enzyme binding [GO:0019899]; fatty acid elongation [GO:0030497]; I-kappaB kinase/NF-kappaB signaling [GO:0007249]; JNK cascade [GO:0007254]; positive regulation by virus of viral protein levels in host cell [GO:0046726]; positive regulation of viral genome replication [GO:0045070]; Rho protein signal transduction [GO:0007266]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761]	GO:0005739; GO:0005783; GO:0005829; GO:0005925; GO:0007249; GO:0007254; GO:0007266; GO:0018812; GO:0019899; GO:0030148; GO:0030176; GO:0030497; GO:0031965; GO:0042761; GO:0045070; GO:0046726; GO:0102343; GO:0102344; GO:0102345
TRINITY_DN2413_c0_g1_i1	0	0	0	0.442	2	sp	Q8K1X1	WDR11_MOUSE	37.7	852	441	14	2857	392	357	1148	1.3e-155	552	WDR11_MOUSE	reviewed	WD repeat-containing protein 11 (Bromodomain and WD repeat-containing protein 2)	Wdr11 Brwd2 Kiaa1351	Mus musculus (Mouse)	1223		cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; nucleus [GO:0005634]		cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; nucleus [GO:0005634]	GO:0005634; GO:0005737; GO:0005765; GO:0005829; GO:0005929; GO:0015630; GO:0016020; GO:0016021
TRINITY_DN2135_c0_g1_i4	0	0	0	2.35	2	sp	Q8BKX6	SMG1_MOUSE	33.1	2880	1636	57	8464	401	878	3658	0	1382.5	SMG1_MOUSE	reviewed	Serine/threonine-protein kinase SMG1 (SMG-1) (EC 2.7.11.1)	Smg1 Kiaa0421	Mus musculus (Mouse)	3658	DNA repair [GO:0006281]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; peptidyl-serine phosphorylation [GO:0018105]; phosphatidylinositol phosphorylation [GO:0046854]; protein autophosphorylation [GO:0046777]; regulation of telomere maintenance [GO:0032204]	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; RNA binding [GO:0003723]; telomeric DNA binding [GO:0042162]	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; RNA binding [GO:0003723]; telomeric DNA binding [GO:0042162]; DNA repair [GO:0006281]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; peptidyl-serine phosphorylation [GO:0018105]; phosphatidylinositol phosphorylation [GO:0046854]; protein autophosphorylation [GO:0046777]; regulation of telomere maintenance [GO:0032204]	GO:0000184; GO:0003723; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006281; GO:0016301; GO:0018105; GO:0032204; GO:0042162; GO:0046777; GO:0046854; GO:0046872
TRINITY_DN1924_c1_g1_i8	0	6.58	0	9.142	2	sp	Q6AY40	JMJD8_RAT	55.4	213	95	0	107	745	58	270	2.9e-69	263.8	JMJD8_RAT	reviewed	JmjC domain-containing protein 8 (Jumonji domain-containing protein 8)	Jmjd8	Rattus norvegicus (Rat)	291					
TRINITY_DN4315_c0_g1_i7	0	0	0	2.808	2	sp	Q6INE5	RHG19_XENLA	35.3	450	253	9	183	1451	38	476	4e-53	211.5	RHG19_XENLA	reviewed	Rho GTPase-activating protein 19 (Rho-type GTPase-activating protein 19)	arhgap19	Xenopus laevis (African clawed frog)	507	signal transduction [GO:0007165]		GTPase activator activity [GO:0005096]	GTPase activator activity [GO:0005096]; signal transduction [GO:0007165]	GO:0005096; GO:0007165
TRINITY_DN1946_c0_g1_i1	0	0	0	5.964	2	sp	Q8IY22	CMIP_HUMAN	47.7	696	269	7	256	2067	81	773	1.3e-177	624.8	CMIP_HUMAN	reviewed	C-Maf-inducing protein (c-Mip) (Truncated c-Maf-inducing protein) (Tc-Mip)	CMIP KIAA1694 TCMIP	Homo sapiens (Human)	773		cytosol [GO:0005829]; nucleoplasm [GO:0005654]		cytosol [GO:0005829]; nucleoplasm [GO:0005654]	GO:0005654; GO:0005829
TRINITY_DN2135_c0_g1_i5	0	0	0	0.772	2	sp	Q8BKX6	SMG1_MOUSE	32.9	2937	1672	59	8614	401	821	3658	0	1391.7	SMG1_MOUSE	reviewed	Serine/threonine-protein kinase SMG1 (SMG-1) (EC 2.7.11.1)	Smg1 Kiaa0421	Mus musculus (Mouse)	3658	DNA repair [GO:0006281]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; peptidyl-serine phosphorylation [GO:0018105]; phosphatidylinositol phosphorylation [GO:0046854]; protein autophosphorylation [GO:0046777]; regulation of telomere maintenance [GO:0032204]	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; RNA binding [GO:0003723]; telomeric DNA binding [GO:0042162]	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; RNA binding [GO:0003723]; telomeric DNA binding [GO:0042162]; DNA repair [GO:0006281]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; peptidyl-serine phosphorylation [GO:0018105]; phosphatidylinositol phosphorylation [GO:0046854]; protein autophosphorylation [GO:0046777]; regulation of telomere maintenance [GO:0032204]	GO:0000184; GO:0003723; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006281; GO:0016301; GO:0018105; GO:0032204; GO:0042162; GO:0046777; GO:0046854; GO:0046872
TRINITY_DN1542_c0_g1_i6	0	0	0	1.114	2	sp	Q9EQQ9	OGA_MOUSE	37.4	956	471	19	196	2964	38	899	1.8e-171	604.7	OGA_MOUSE	reviewed	Protein O-GlcNAcase (OGA) (EC 3.2.1.169) (Beta-N-acetylhexosaminidase) (Beta-hexosaminidase) (Bifunctional protein NCOAT) (Meningioma-expressed antigen 5) (N-acetyl-beta-D-glucosaminidase) (EC 3.2.1.52) (N-acetyl-beta-glucosaminidase)	Mgea5 Hexc Kiaa0679	Mus musculus (Mouse)	916	glycoprotein metabolic process [GO:0009100]; N-acetylglucosamine metabolic process [GO:0006044]; protein deglycosylation [GO:0006517]	cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102571]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102167]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102166]; beta-N-acetylglucosaminidase activity [GO:0016231]	cytosol [GO:0005829]; membrane [GO:0016020]; nucleus [GO:0005634]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102167]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102571]; [protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine O-N-acetyl-alpha-D-glucosaminase activity [GO:0102166]; beta-N-acetylglucosaminidase activity [GO:0016231]; glycoprotein metabolic process [GO:0009100]; N-acetylglucosamine metabolic process [GO:0006044]; protein deglycosylation [GO:0006517]	GO:0005634; GO:0005829; GO:0006044; GO:0006517; GO:0009100; GO:0016020; GO:0016231; GO:0102166; GO:0102167; GO:0102571
TRINITY_DN7456_c0_g1_i11	0	0	1.62	11.658	2	sp	Q9W2D6	TIM10_DROME	65	80	28	0	393	632	13	92	1.5e-26	121.7	TIM10_DROME	reviewed	Mitochondrial import inner membrane translocase subunit Tim10	Tim10 CG9878	Drosophila melanogaster (Fruit fly)	92	defense response to Gram-negative bacterium [GO:0050829]; negative regulation of innate immune response [GO:0045824]; protein import into mitochondrial inner membrane [GO:0045039]	mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space protein transporter complex [GO:0042719]	metal ion binding [GO:0046872]; protein transporter activity [GO:0008565]	mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space protein transporter complex [GO:0042719]; metal ion binding [GO:0046872]; protein transporter activity [GO:0008565]; defense response to Gram-negative bacterium [GO:0050829]; negative regulation of innate immune response [GO:0045824]; protein import into mitochondrial inner membrane [GO:0045039]	GO:0005743; GO:0008565; GO:0042719; GO:0045039; GO:0045824; GO:0046872; GO:0050829
TRINITY_DN1317_c0_g1_i14	0	0	8.687	0	2	sp	Q9QZD8	DIC_MOUSE	65.2	138	47	1	1023	613	1	138	3.3e-45	184.1	DIC_MOUSE	reviewed	Mitochondrial dicarboxylate carrier (Solute carrier family 25 member 10)	Slc25a10 Dic	Mus musculus (Mouse)	287	malate transmembrane transport [GO:0071423]; mitochondrial transport [GO:0006839]; oxaloacetate transport [GO:0015729]; phosphate ion transmembrane transport [GO:0035435]; succinate transmembrane transport [GO:0071422]; sulfate transport [GO:0008272]; thiosulfate transport [GO:0015709]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	antiporter activity [GO:0015297]; malate transmembrane transporter activity [GO:0015140]; oxaloacetate transmembrane transporter activity [GO:0015131]; phosphate ion transmembrane transporter activity [GO:0015114]; phosphate transmembrane transporter activity [GO:1901677]; secondary active transmembrane transporter activity [GO:0015291]; succinate transmembrane transporter activity [GO:0015141]; sulfate transmembrane transporter activity [GO:0015116]; thiosulfate transmembrane transporter activity [GO:0015117]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; antiporter activity [GO:0015297]; malate transmembrane transporter activity [GO:0015140]; oxaloacetate transmembrane transporter activity [GO:0015131]; phosphate ion transmembrane transporter activity [GO:0015114]; phosphate transmembrane transporter activity [GO:1901677]; secondary active transmembrane transporter activity [GO:0015291]; succinate transmembrane transporter activity [GO:0015141]; sulfate transmembrane transporter activity [GO:0015116]; thiosulfate transmembrane transporter activity [GO:0015117]; malate transmembrane transport [GO:0071423]; mitochondrial transport [GO:0006839]; oxaloacetate transport [GO:0015729]; phosphate ion transmembrane transport [GO:0035435]; succinate transmembrane transport [GO:0071422]; sulfate transport [GO:0008272]; thiosulfate transport [GO:0015709]	GO:0005634; GO:0005654; GO:0005739; GO:0005743; GO:0006839; GO:0008272; GO:0015114; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015291; GO:0015297; GO:0015709; GO:0015729; GO:0016021; GO:0035435; GO:0071422; GO:0071423; GO:1901677
TRINITY_DN1317_c0_g1_i14	0	0	8.687	0	2	sp	Q9QZD8	DIC_MOUSE	57.5	80	32	2	610	371	209	286	7.7e-18	93.2	DIC_MOUSE	reviewed	Mitochondrial dicarboxylate carrier (Solute carrier family 25 member 10)	Slc25a10 Dic	Mus musculus (Mouse)	287	malate transmembrane transport [GO:0071423]; mitochondrial transport [GO:0006839]; oxaloacetate transport [GO:0015729]; phosphate ion transmembrane transport [GO:0035435]; succinate transmembrane transport [GO:0071422]; sulfate transport [GO:0008272]; thiosulfate transport [GO:0015709]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	antiporter activity [GO:0015297]; malate transmembrane transporter activity [GO:0015140]; oxaloacetate transmembrane transporter activity [GO:0015131]; phosphate ion transmembrane transporter activity [GO:0015114]; phosphate transmembrane transporter activity [GO:1901677]; secondary active transmembrane transporter activity [GO:0015291]; succinate transmembrane transporter activity [GO:0015141]; sulfate transmembrane transporter activity [GO:0015116]; thiosulfate transmembrane transporter activity [GO:0015117]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; antiporter activity [GO:0015297]; malate transmembrane transporter activity [GO:0015140]; oxaloacetate transmembrane transporter activity [GO:0015131]; phosphate ion transmembrane transporter activity [GO:0015114]; phosphate transmembrane transporter activity [GO:1901677]; secondary active transmembrane transporter activity [GO:0015291]; succinate transmembrane transporter activity [GO:0015141]; sulfate transmembrane transporter activity [GO:0015116]; thiosulfate transmembrane transporter activity [GO:0015117]; malate transmembrane transport [GO:0071423]; mitochondrial transport [GO:0006839]; oxaloacetate transport [GO:0015729]; phosphate ion transmembrane transport [GO:0035435]; succinate transmembrane transport [GO:0071422]; sulfate transport [GO:0008272]; thiosulfate transport [GO:0015709]	GO:0005634; GO:0005654; GO:0005739; GO:0005743; GO:0006839; GO:0008272; GO:0015114; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015291; GO:0015297; GO:0015709; GO:0015729; GO:0016021; GO:0035435; GO:0071422; GO:0071423; GO:1901677
TRINITY_DN8902_c0_g1_i3	0	18.073	273.672	0	2	sp	Q93112	GST1C_ANOGA	55.3	208	92	1	153	773	1	208	3.2e-65	250.4	GST1C_ANOGA	reviewed	Glutathione S-transferase 1, isoform C (EC 2.5.1.18) (EC 4.5.1.1) (AgGst1-alpha) (Aggst1-5) (DDT-dehydrochlorinase) (GST class-theta)	GstD1 GST1a AGAP004164	Anopheles gambiae (African malaria mosquito)	209	glutathione metabolic process [GO:0006749]	cytoplasm [GO:0005737]	DDT-dehydrochlorinase activity [GO:0018833]; glutathione transferase activity [GO:0004364]	cytoplasm [GO:0005737]; DDT-dehydrochlorinase activity [GO:0018833]; glutathione transferase activity [GO:0004364]; glutathione metabolic process [GO:0006749]	GO:0004364; GO:0005737; GO:0006749; GO:0018833
TRINITY_DN72_c0_g1_i3	25.812	6.236	66.34	5.403	2	sp	Q9XT96	PSN2_BOVIN	78	50	11	0	3	152	400	449	9.4e-12	72.4	PSN2_BOVIN	reviewed	Presenilin-2 (PS-2) (EC 3.4.23.-) [Cleaved into: Presenilin-2 NTF subunit; Presenilin-2 CTF subunit]	PSEN2	Bos taurus (Bovine)	449	amyloid precursor protein catabolic process [GO:0042987]; beta-amyloid metabolic process [GO:0050435]; calcium ion transport [GO:0006816]; intracellular signal transduction [GO:0035556]; membrane protein ectodomain proteolysis [GO:0006509]; negative regulation of apoptotic process [GO:0043066]; Notch receptor processing [GO:0007220]; Notch signaling pathway [GO:0007219]; positive regulation of catalytic activity [GO:0043085]; protein processing [GO:0016485]	axon [GO:0030424]; cell cortex [GO:0005938]; cell surface [GO:0009986]; centrosome [GO:0005813]; ciliary rootlet [GO:0035253]; dendritic shaft [GO:0043198]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]; kinetochore [GO:0000776]; lysosomal membrane [GO:0005765]; membrane raft [GO:0045121]; mitochondrial inner membrane [GO:0005743]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; nuclear inner membrane [GO:0005637]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]	aspartic-type endopeptidase activity [GO:0004190]; endopeptidase activity [GO:0004175]	axon [GO:0030424]; cell cortex [GO:0005938]; cell surface [GO:0009986]; centrosome [GO:0005813]; ciliary rootlet [GO:0035253]; dendritic shaft [GO:0043198]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]; kinetochore [GO:0000776]; lysosomal membrane [GO:0005765]; membrane raft [GO:0045121]; mitochondrial inner membrane [GO:0005743]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; nuclear inner membrane [GO:0005637]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; Z disc [GO:0030018]; aspartic-type endopeptidase activity [GO:0004190]; endopeptidase activity [GO:0004175]; amyloid precursor protein catabolic process [GO:0042987]; beta-amyloid metabolic process [GO:0050435]; calcium ion transport [GO:0006816]; intracellular signal transduction [GO:0035556]; membrane protein ectodomain proteolysis [GO:0006509]; negative regulation of apoptotic process [GO:0043066]; Notch receptor processing [GO:0007220]; Notch signaling pathway [GO:0007219]; positive regulation of catalytic activity [GO:0043085]; protein processing [GO:0016485]	GO:0000139; GO:0000776; GO:0004175; GO:0004190; GO:0005634; GO:0005637; GO:0005743; GO:0005765; GO:0005789; GO:0005813; GO:0005887; GO:0005938; GO:0006509; GO:0006816; GO:0007219; GO:0007220; GO:0009986; GO:0016485; GO:0030018; GO:0030424; GO:0030426; GO:0031594; GO:0035253; GO:0035556; GO:0042987; GO:0043025; GO:0043066; GO:0043085; GO:0043198; GO:0045121; GO:0048471; GO:0050435
TRINITY_DN24187_c0_g1_i2	0	0	3.769	0	2	sp	Q9QZP2	PRDM4_RAT	35.4	178	109	2	39	566	360	533	1.3e-22	108.6	PRDM4_RAT	reviewed	PR domain zinc finger protein 4 (EC 2.1.1.-) (PR domain-containing protein 4)	Prdm4	Rattus norvegicus (Rat)	798	cellular response to growth factor stimulus [GO:0071363]; cellular response to nutrient [GO:0031670]; negative regulation of cell cycle [GO:0045786]; negative regulation of cell growth [GO:0030308]; negative regulation of gene expression [GO:0010629]; regulation of neural precursor cell proliferation [GO:2000177]; regulation of stem cell differentiation [GO:2000736]; regulation of transcription, DNA-templated [GO:0006355]; transcription from RNA polymerase II promoter [GO:0006366]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	death receptor binding [GO:0005123]; DNA binding [GO:0003677]; histone methyltransferase binding [GO:1990226]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; death receptor binding [GO:0005123]; DNA binding [GO:0003677]; histone methyltransferase binding [GO:1990226]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]; cellular response to growth factor stimulus [GO:0071363]; cellular response to nutrient [GO:0031670]; negative regulation of cell cycle [GO:0045786]; negative regulation of cell growth [GO:0030308]; negative regulation of gene expression [GO:0010629]; regulation of neural precursor cell proliferation [GO:2000177]; regulation of stem cell differentiation [GO:2000736]; regulation of transcription, DNA-templated [GO:0006355]; transcription from RNA polymerase II promoter [GO:0006366]	GO:0003677; GO:0005123; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006355; GO:0006366; GO:0008168; GO:0010629; GO:0030308; GO:0031670; GO:0045786; GO:0046872; GO:0071363; GO:1990226; GO:2000177; GO:2000736
TRINITY_DN715_c0_g1_i16	0	0	0	3.847	2	sp	Q92879	CELF1_HUMAN	57.2	516	168	11	1825	320	10	486	4e-101	370.5	CELF1_HUMAN	reviewed	CUGBP Elav-like family member 1 (CELF-1) (50 kDa nuclear polyadenylated RNA-binding protein) (Bruno-like protein 2) (CUG triplet repeat RNA-binding protein 1) (CUG-BP1) (CUG-BP- and ETR-3-like factor 1) (Deadenylation factor CUG-BP) (Embryo deadenylation element-binding protein homolog) (EDEN-BP homolog) (RNA-binding protein BRUNOL-2)	CELF1 BRUNOL2 CUGBP CUGBP1 NAB50	Homo sapiens (Human)	486	embryo development [GO:0009790]; germ cell development [GO:0007281]; mRNA processing [GO:0006397]; mRNA splice site selection [GO:0006376]; regulation of RNA splicing [GO:0043484]; RNA interference [GO:0016246]	cytoplasm [GO:0005737]; intracellular ribonucleoprotein complex [GO:0030529]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	BRE binding [GO:0042835]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; translation repressor activity, nucleic acid binding [GO:0000900]	cytoplasm [GO:0005737]; intracellular ribonucleoprotein complex [GO:0030529]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; BRE binding [GO:0042835]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; translation repressor activity, nucleic acid binding [GO:0000900]; embryo development [GO:0009790]; germ cell development [GO:0007281]; mRNA processing [GO:0006397]; mRNA splice site selection [GO:0006376]; regulation of RNA splicing [GO:0043484]; RNA interference [GO:0016246]	GO:0000900; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005737; GO:0006376; GO:0006397; GO:0007281; GO:0009790; GO:0016020; GO:0016246; GO:0030529; GO:0042835; GO:0043484
TRINITY_DN284_c0_g1_i2	0	0	0	13.168	2	sp	Q7SXR1	TRBP2_DANRE	42.1	328	168	5	318	1271	27	342	1.2e-51	205.7	TRBP2_DANRE	reviewed	RISC-loading complex subunit tarbp2	tarbp2	Danio rerio (Zebrafish) (Brachydanio rerio)	346	miRNA loading onto RISC involved in gene silencing by miRNA [GO:0035280]; pre-miRNA processing [GO:0031054]; production of siRNA involved in RNA interference [GO:0030422]; regulation of viral transcription [GO:0046782]	cytoplasm [GO:0005737]; RISC complex [GO:0016442]	double-stranded RNA binding [GO:0003725]; siRNA binding [GO:0035197]	cytoplasm [GO:0005737]; RISC complex [GO:0016442]; double-stranded RNA binding [GO:0003725]; siRNA binding [GO:0035197]; miRNA loading onto RISC involved in gene silencing by miRNA [GO:0035280]; pre-miRNA processing [GO:0031054]; production of siRNA involved in RNA interference [GO:0030422]; regulation of viral transcription [GO:0046782]	GO:0003725; GO:0005737; GO:0016442; GO:0030422; GO:0031054; GO:0035197; GO:0035280; GO:0046782
